Time (s),i,ii,iii,avr,avl,avf,v1,v2,v3,v4,v5,v6
4.363,-0.0475,-0.1045,-0.057,0.076,0.005,-0.0805,-0.3015,-0.295,-0.2805,-0.2985,-0.291,-0.0355
4.364,-0.049,-0.1085,-0.0595,0.0785,0.0055,-0.0835,-0.3085,-0.302,-0.291,-0.31,-0.309,-0.0435
4.365,-0.047,-0.111,-0.0635,0.079,0.008,-0.087,-0.309,-0.302,-0.2935,-0.3125,-0.306,-0.0455
4.366,-0.051,-0.107,-0.056,0.079,0.0025,-0.0815,-0.3075,-0.297,-0.287,-0.3085,-0.3005,-0.05
4.367,-0.0565,-0.1075,-0.051,0.0815,-0.0025,-0.079,-0.311,-0.3005,-0.291,-0.3115,-0.306,-0.0525
4.368,-0.058,-0.1065,-0.0485,0.082,-0.0045,-0.0775,-0.3125,-0.304,-0.294,-0.314,-0.3135,-0.056
4.369,-0.054,-0.1075,-0.0535,0.0805,0.0,-0.08,-0.3095,-0.3005,-0.29,-0.309,-0.3075,-0.057
4.37,-0.0505,-0.1095,-0.0585,0.0795,0.004,-0.084,-0.303,-0.2965,-0.287,-0.304,-0.306,-0.064
4.371,-0.053,-0.1125,-0.0595,0.0825,0.0035,-0.086,-0.301,-0.294,-0.285,-0.3075,-0.308,-0.047
4.372,-0.056,-0.106,-0.05,0.0805,-0.0025,-0.078,-0.3045,-0.2935,-0.285,-0.31,-0.299,-0.034
4.373,-0.054,-0.1055,-0.0515,0.0795,-0.001,-0.078,-0.305,-0.2945,-0.2855,-0.309,-0.2965,-0.049
4.374,-0.0525,-0.116,-0.064,0.084,0.0055,-0.0895,-0.3015,-0.296,-0.285,-0.306,-0.2995,-0.05
4.375,-0.0465,-0.118,-0.0715,0.0815,0.0125,-0.0945,-0.3015,-0.2905,-0.2835,-0.305,-0.3025,-0.0515
4.376,-0.05,-0.1125,-0.0625,0.081,0.0065,-0.0875,-0.3025,-0.2895,-0.2835,-0.3035,-0.3,-0.048
4.377,-0.0465,-0.106,-0.0595,0.076,0.0065,-0.0825,-0.305,-0.295,-0.2885,-0.3065,-0.302,-0.047
4.378,-0.0365,-0.0995,-0.0635,0.068,0.0135,-0.0815,-0.308,-0.296,-0.2905,-0.309,-0.3095,-0.0565
4.379,-0.0565,-0.101,-0.0445,0.078,-0.006,-0.0725,-0.3045,-0.296,-0.288,-0.306,-0.3135,-0.0615
4.38,-0.063,-0.11,-0.047,0.0865,-0.008,-0.078,-0.304,-0.297,-0.288,-0.307,-0.3165,-0.0615
4.381,-0.0605,-0.111,-0.05,0.0855,-0.0055,-0.08,-0.3015,-0.2935,-0.285,-0.3055,-0.3135,-0.057
4.382,-0.0645,-0.1155,-0.0505,0.09,-0.007,-0.0825,-0.3025,-0.2875,-0.2825,-0.304,-0.3155,-0.059
4.383,-0.0655,-0.1235,-0.058,0.0945,-0.004,-0.0905,-0.3055,-0.291,-0.2815,-0.304,-0.32,-0.0605
4.384,-0.058,-0.121,-0.063,0.089,0.0025,-0.092,-0.3015,-0.293,-0.282,-0.3035,-0.311,-0.0535
4.385,-0.0475,-0.1215,-0.0735,0.084,0.013,-0.097,-0.302,-0.2875,-0.279,-0.302,-0.3095,-0.056
4.386,-0.0505,-0.1295,-0.079,0.09,0.0145,-0.104,-0.296,-0.2825,-0.2745,-0.3015,-0.3175,-0.0595
4.387,-0.0465,-0.128,-0.081,0.087,0.0175,-0.1045,-0.2915,-0.284,-0.277,-0.3015,-0.3145,-0.058
4.388,-0.044,-0.124,-0.0795,0.0835,0.0175,-0.1015,-0.2945,-0.2855,-0.2765,-0.3005,-0.3155,-0.059
4.389,-0.0455,-0.1235,-0.0775,0.084,0.016,-0.1,-0.2935,-0.282,-0.2725,-0.301,-0.316,-0.057
4.39,-0.049,-0.123,-0.074,0.0855,0.0125,-0.098,-0.2905,-0.2775,-0.2685,-0.298,-0.3115,-0.05
4.391,-0.0655,-0.124,-0.0585,0.0945,-0.0035,-0.091,-0.287,-0.2785,-0.27,-0.299,-0.3135,-0.0515
4.392,-0.0845,-0.1275,-0.043,0.1055,-0.021,-0.085,-0.29,-0.2835,-0.275,-0.302,-0.3175,-0.0575
4.393,-0.079,-0.14,-0.0615,0.1085,-0.0085,-0.1005,-0.292,-0.281,-0.2725,-0.299,-0.3135,-0.0545
4.394,-0.0595,-0.139,-0.0795,0.099,0.01,-0.109,-0.2925,-0.2775,-0.2685,-0.297,-0.308,-0.0525
4.395,-0.0585,-0.137,-0.0785,0.0975,0.01,-0.1075,-0.288,-0.2755,-0.264,-0.293,-0.3055,-0.048
4.396,-0.059,-0.135,-0.0765,0.097,0.009,-0.1055,-0.2845,-0.274,-0.262,-0.2905,-0.304,-0.0425
4.397,-0.0455,-0.1165,-0.071,0.0805,0.0125,-0.0935,-0.2855,-0.275,-0.263,-0.2935,-0.304,-0.044
4.398,-0.0435,-0.118,-0.0745,0.0805,0.0155,-0.096,-0.2935,-0.2825,-0.2685,-0.297,-0.306,-0.046
4.399,-0.0605,-0.1245,-0.064,0.092,0.002,-0.094,-0.3025,-0.2885,-0.2735,-0.2985,-0.3065,-0.0475
4.4,-0.0715,-0.114,-0.0425,0.0925,-0.0145,-0.078,-0.303,-0.2915,-0.276,-0.3015,-0.308,-0.0485
4.401,-0.073,-0.1155,-0.0425,0.094,-0.0155,-0.0785,-0.301,-0.2955,-0.2795,-0.3055,-0.3135,-0.053
4.402,-0.067,-0.1155,-0.0485,0.091,-0.0095,-0.0815,-0.2945,-0.2865,-0.2705,-0.296,-0.308,-0.048
4.403,-0.0565,-0.1115,-0.0545,0.0835,-0.001,-0.0825,-0.295,-0.2805,-0.263,-0.29,-0.3005,-0.039
4.404,-0.0455,-0.113,-0.0675,0.079,0.011,-0.09,-0.3005,-0.2845,-0.2705,-0.299,-0.305,-0.041
4.405,-0.046,-0.1175,-0.0715,0.0815,0.0125,-0.0945,-0.2975,-0.284,-0.272,-0.3,-0.2985,-0.0415
4.406,-0.0565,-0.115,-0.0585,0.0855,0.001,-0.0865,-0.2955,-0.282,-0.2695,-0.3005,-0.302,-0.0485
4.407,-0.058,-0.0905,-0.033,0.074,-0.0125,-0.0615,-0.2995,-0.2875,-0.2785,-0.309,-0.318,-0.0495
4.408,-0.0555,-0.0785,-0.023,0.067,-0.0165,-0.0505,-0.3005,-0.288,-0.2785,-0.309,-0.3085,-0.043
4.409,-0.0585,-0.0915,-0.033,0.0745,-0.0125,-0.062,-0.2985,-0.2825,-0.2705,-0.3025,-0.3005,-0.041
4.41,-0.058,-0.102,-0.044,0.0795,-0.007,-0.073,-0.291,-0.275,-0.2655,-0.2965,-0.301,-0.0385
4.411,-0.0615,-0.114,-0.0525,0.0875,-0.004,-0.083,-0.303,-0.286,-0.2705,-0.2985,-0.2985,-0.0355
4.412,-0.066,-0.1255,-0.059,0.0955,-0.0035,-0.092,-0.3045,-0.2865,-0.272,-0.2985,-0.2965,-0.035
4.413,-0.056,-0.118,-0.062,0.087,0.003,-0.0895,-0.287,-0.269,-0.26,-0.2905,-0.293,-0.0345
4.414,-0.0585,-0.115,-0.0565,0.0865,-0.001,-0.0855,-0.2945,-0.2775,-0.266,-0.2955,-0.2965,-0.0355
4.415,-0.057,-0.1175,-0.0605,0.0865,0.0015,-0.0885,-0.2975,-0.2825,-0.271,-0.2995,-0.3015,-0.0395
4.416,-0.053,-0.1155,-0.0625,0.084,0.005,-0.089,-0.2955,-0.28,-0.267,-0.294,-0.299,-0.0395
4.417,-0.065,-0.1105,-0.045,0.0875,-0.01,-0.0775,-0.292,-0.2825,-0.27,-0.2945,-0.298,-0.038
4.418,-0.058,-0.106,-0.0485,0.082,-0.0045,-0.077,-0.294,-0.2775,-0.266,-0.291,-0.2975,-0.0385
4.419,-0.0515,-0.1055,-0.054,0.078,0.0015,-0.0795,-0.2955,-0.2705,-0.2595,-0.2825,-0.294,-0.036
4.42,-0.057,-0.11,-0.053,0.083,-0.002,-0.081,-0.2925,-0.274,-0.2575,-0.278,-0.288,-0.029
4.421,-0.0505,-0.111,-0.0605,0.08,0.005,-0.0855,-0.2925,-0.2775,-0.2595,-0.2795,-0.285,-0.028
4.422,-0.043,-0.1025,-0.0595,0.0725,0.008,-0.081,-0.296,-0.2765,-0.2635,-0.282,-0.2885,-0.03
4.423,-0.0525,-0.1105,-0.0575,0.0815,0.0025,-0.084,-0.295,-0.276,-0.2655,-0.2855,-0.2925,-0.034
4.424,-0.0495,-0.0985,-0.049,0.0735,-0.0005,-0.0735,-0.29,-0.2725,-0.263,-0.2855,-0.295,-0.037
4.425,-0.0425,-0.084,-0.0415,0.063,-0.0005,-0.0625,-0.2875,-0.273,-0.256,-0.2795,-0.2855,-0.028
4.426,-0.0565,-0.0835,-0.027,0.07,-0.015,-0.055,-0.283,-0.27,-0.254,-0.277,-0.2795,-0.0265
4.427,-0.0655,-0.081,-0.015,0.073,-0.0255,-0.0475,-0.29,-0.274,-0.26,-0.2815,-0.287,-0.0335
4.428,-0.0655,-0.095,-0.03,0.08,-0.018,-0.062,-0.2915,-0.285,-0.2705,-0.291,-0.2895,-0.033
4.429,-0.058,-0.087,-0.029,0.072,-0.0145,-0.0575,-0.289,-0.2765,-0.266,-0.286,-0.2865,-0.028
4.43,-0.05,-0.0825,-0.0325,0.066,-0.0085,-0.0575,-0.2925,-0.275,-0.2605,-0.2805,-0.2825,-0.027
4.431,-0.0445,-0.0945,-0.05,0.0695,0.0025,-0.072,-0.2935,-0.275,-0.2665,-0.2885,-0.2855,-0.0325
4.432,-0.049,-0.095,-0.046,0.072,-0.0015,-0.0705,-0.2885,-0.2705,-0.262,-0.286,-0.284,-0.0305
4.433,-0.046,-0.091,-0.0445,0.068,-0.001,-0.0675,-0.2915,-0.2775,-0.2625,-0.281,-0.281,-0.027
4.434,-0.054,-0.0875,-0.0335,0.0705,-0.01,-0.0605,-0.2995,-0.2845,-0.2705,-0.287,-0.286,-0.031
4.435,-0.0655,-0.0925,-0.027,0.079,-0.019,-0.0595,-0.2995,-0.2835,-0.266,-0.2835,-0.281,-0.026
4.436,-0.0595,-0.0895,-0.03,0.074,-0.0145,-0.0595,-0.3045,-0.276,-0.259,-0.2765,-0.278,-0.022
4.437,-0.066,-0.088,-0.022,0.077,-0.022,-0.055,-0.302,-0.2785,-0.261,-0.28,-0.2815,-0.0245
4.438,-0.0595,-0.0835,-0.0235,0.0715,-0.018,-0.0535,-0.2975,-0.279,-0.2585,-0.278,-0.2795,-0.023
4.439,-0.053,-0.0745,-0.0215,0.0635,-0.0155,-0.0475,-0.292,-0.2725,-0.253,-0.2715,-0.2845,-0.0375
4.44,-0.0545,-0.0675,-0.013,0.061,-0.0205,-0.04,-0.29,-0.274,-0.2545,-0.2705,-0.297,-0.041
4.441,-0.0475,-0.0525,-0.005,0.0495,-0.021,-0.0285,-0.296,-0.2835,-0.261,-0.275,-0.2915,-0.0315
4.442,-0.041,-0.0495,-0.0085,0.045,-0.0165,-0.029,-0.2945,-0.2825,-0.261,-0.274,-0.278,-0.0345
4.443,-0.0305,-0.054,-0.024,0.042,-0.003,-0.0385,-0.292,-0.2755,-0.2555,-0.2685,-0.276,-0.03
4.444,-0.0235,-0.0625,-0.0395,0.043,0.008,-0.051,-0.2925,-0.2735,-0.2495,-0.2645,-0.2725,-0.025
4.445,-0.033,-0.0765,-0.043,0.0545,0.005,-0.0595,-0.299,-0.279,-0.2555,-0.2695,-0.2735,-0.0205
4.446,-0.046,-0.0795,-0.033,0.0625,-0.0065,-0.056,-0.301,-0.283,-0.259,-0.272,-0.274,-0.0215
4.447,-0.0465,-0.0665,-0.02,0.0565,-0.0135,-0.043,-0.2965,-0.279,-0.255,-0.267,-0.2725,-0.0265
4.448,-0.0455,-0.079,-0.0335,0.062,-0.006,-0.056,-0.2915,-0.2745,-0.252,-0.2625,-0.267,-0.0185
4.449,-0.0505,-0.1015,-0.051,0.076,0.0,-0.076,-0.2855,-0.2685,-0.246,-0.256,-0.254,-0.0045
4.45,-0.058,-0.088,-0.0295,0.073,-0.014,-0.0585,-0.287,-0.2715,-0.25,-0.2595,-0.253,-0.002
4.451,-0.055,-0.085,-0.03,0.07,-0.0125,-0.057,-0.292,-0.2755,-0.2525,-0.2635,-0.258,-0.018
4.452,-0.0545,-0.094,-0.04,0.0735,-0.007,-0.0665,-0.292,-0.279,-0.255,-0.2655,-0.2595,-0.0235
4.453,-0.051,-0.089,-0.038,0.0695,-0.0065,-0.063,-0.2905,-0.2795,-0.2575,-0.265,-0.256,-0.0055
4.454,-0.0455,-0.0785,-0.033,0.062,-0.0065,-0.0555,-0.295,-0.276,-0.257,-0.264,-0.255,-0.0025
4.455,-0.0465,-0.0755,-0.029,0.061,-0.009,-0.052,-0.2955,-0.2805,-0.2595,-0.267,-0.2565,-0.008
4.456,-0.045,-0.0845,-0.0395,0.0645,-0.003,-0.0615,-0.291,-0.2835,-0.2615,-0.267,-0.2565,-0.008
4.457,-0.049,-0.091,-0.042,0.07,-0.0035,-0.0665,-0.291,-0.2785,-0.2575,-0.264,-0.2525,-0.0065
4.458,-0.0525,-0.0875,-0.0355,0.0695,-0.0085,-0.0615,-0.292,-0.277,-0.253,-0.2605,-0.247,-0.001
4.459,-0.058,-0.0935,-0.036,0.0755,-0.011,-0.0645,-0.2875,-0.2775,-0.253,-0.259,-0.2465,-0.0015
4.46,-0.066,-0.105,-0.039,0.085,-0.0135,-0.072,-0.2875,-0.279,-0.254,-0.2605,-0.248,-0.0045
4.461,-0.0715,-0.107,-0.0355,0.089,-0.018,-0.071,-0.2915,-0.286,-0.2615,-0.2665,-0.251,-0.009
4.462,-0.067,-0.1055,-0.0385,0.086,-0.014,-0.072,-0.2945,-0.2895,-0.2645,-0.268,-0.2515,-0.013
4.463,-0.0545,-0.097,-0.0425,0.0755,-0.006,-0.0695,-0.29,-0.2815,-0.257,-0.264,-0.2495,-0.0095
4.464,-0.047,-0.088,-0.041,0.067,-0.003,-0.064,-0.2925,-0.283,-0.2595,-0.263,-0.25,-0.011
4.465,-0.0525,-0.0765,-0.024,0.064,-0.014,-0.05,-0.304,-0.2955,-0.2715,-0.2755,-0.26,-0.0235
4.466,-0.0615,-0.084,-0.0225,0.0725,-0.0195,-0.053,-0.3065,-0.2975,-0.274,-0.282,-0.265,-0.0275
4.467,-0.0595,-0.0905,-0.0315,0.075,-0.014,-0.061,-0.311,-0.298,-0.2755,-0.2805,-0.2615,-0.0215
4.468,-0.0495,-0.084,-0.0345,0.0665,-0.0075,-0.0585,-0.3035,-0.2975,-0.277,-0.2835,-0.26,-0.02
4.469,-0.041,-0.075,-0.0335,0.058,-0.004,-0.054,-0.2925,-0.29,-0.2745,-0.281,-0.2615,-0.0245
4.47,-0.042,-0.062,-0.0205,0.052,-0.0105,-0.041,-0.297,-0.2895,-0.273,-0.281,-0.2635,-0.0295
4.471,-0.0455,-0.0665,-0.021,0.056,-0.0125,-0.0435,-0.3025,-0.295,-0.274,-0.281,-0.2615,-0.0265
4.472,-0.044,-0.069,-0.025,0.056,-0.0095,-0.0465,-0.303,-0.294,-0.2725,-0.276,-0.2585,-0.0215
4.473,-0.039,-0.0725,-0.0335,0.0555,-0.003,-0.053,-0.3,-0.2955,-0.2725,-0.2755,-0.257,-0.0205
4.474,-0.0345,-0.0725,-0.038,0.053,0.002,-0.055,-0.301,-0.297,-0.273,-0.278,-0.26,-0.022
4.475,-0.042,-0.0705,-0.0285,0.056,-0.0065,-0.049,-0.3025,-0.296,-0.2725,-0.278,-0.264,-0.0255
4.476,-0.044,-0.074,-0.03,0.059,-0.007,-0.0515,-0.3025,-0.299,-0.273,-0.28,-0.2645,-0.0235
4.477,-0.0285,-0.072,-0.044,0.05,0.008,-0.0575,-0.302,-0.297,-0.2745,-0.28,-0.2645,-0.0195
4.478,-0.025,-0.0705,-0.0455,0.0475,0.01,-0.0575,-0.2995,-0.2955,-0.275,-0.278,-0.2625,-0.018
4.479,-0.0335,-0.0645,-0.031,0.049,-0.0015,-0.0475,-0.299,-0.2965,-0.273,-0.277,-0.2625,-0.0165
4.48,-0.048,-0.074,-0.026,0.061,-0.011,-0.0495,-0.302,-0.298,-0.2745,-0.2755,-0.2665,-0.018
4.481,-0.0595,-0.0905,-0.031,0.075,-0.0145,-0.0605,-0.3075,-0.2975,-0.2755,-0.279,-0.269,-0.018
4.482,-0.071,-0.0965,-0.026,0.0835,-0.0225,-0.061,-0.3085,-0.296,-0.272,-0.2745,-0.2625,-0.011
4.483,-0.0735,-0.0955,-0.0225,0.0845,-0.0255,-0.059,-0.301,-0.293,-0.268,-0.2675,-0.256,-0.004
4.484,-0.0605,-0.0935,-0.033,0.0765,-0.0135,-0.063,-0.303,-0.2935,-0.2715,-0.2735,-0.258,-0.0045
4.485,-0.053,-0.091,-0.0385,0.0715,-0.007,-0.0645,-0.3085,-0.2995,-0.278,-0.2765,-0.2575,-0.0045
4.486,-0.044,-0.0865,-0.0425,0.065,-0.0005,-0.0645,-0.311,-0.3035,-0.281,-0.281,-0.2575,-0.008
4.487,-0.0435,-0.086,-0.0425,0.0645,-0.0005,-0.064,-0.3155,-0.3065,-0.284,-0.292,-0.2635,-0.012
4.488,-0.0475,-0.0895,-0.042,0.068,-0.003,-0.0655,-0.312,-0.3055,-0.2825,-0.2945,-0.2665,-0.0125
4.489,-0.0475,-0.094,-0.046,0.0705,-0.001,-0.0695,-0.3085,-0.3035,-0.2795,-0.292,-0.264,-0.013
4.49,-0.0565,-0.092,-0.0355,0.074,-0.01,-0.0635,-0.3105,-0.305,-0.282,-0.2915,-0.264,-0.0125
4.491,-0.0625,-0.085,-0.0225,0.0735,-0.02,-0.0535,-0.3115,-0.3045,-0.2815,-0.2935,-0.2615,-0.012
4.492,-0.0535,-0.076,-0.0225,0.0645,-0.0155,-0.049,-0.3105,-0.3015,-0.2795,-0.2905,-0.256,-0.0095
4.493,-0.046,-0.0775,-0.0315,0.0615,-0.007,-0.054,-0.3145,-0.307,-0.2835,-0.292,-0.259,-0.014
4.494,-0.0435,-0.0795,-0.036,0.0615,-0.004,-0.0575,-0.314,-0.3095,-0.283,-0.293,-0.263,-0.0195
4.495,-0.037,-0.067,-0.03,0.052,-0.0035,-0.048,-0.3105,-0.3075,-0.2805,-0.291,-0.2595,-0.0115
4.496,-0.0335,-0.0625,-0.0295,0.0475,-0.002,-0.0455,-0.3095,-0.308,-0.2815,-0.2895,-0.255,0.0005
4.497,-0.0355,-0.067,-0.0315,0.051,-0.002,-0.049,-0.308,-0.3055,-0.2795,-0.289,-0.2555,-0.003
4.498,-0.043,-0.075,-0.0315,0.059,-0.006,-0.053,-0.305,-0.3035,-0.2795,-0.289,-0.259,-0.009
4.499,-0.044,-0.085,-0.0405,0.0645,-0.002,-0.0625,-0.302,-0.3045,-0.2815,-0.289,-0.2605,-0.01
4.5,-0.0395,-0.094,-0.0545,0.0665,0.0075,-0.074,-0.3,-0.302,-0.2815,-0.2885,-0.261,-0.011
4.501,-0.0295,-0.099,-0.0695,0.064,0.02,-0.084,-0.303,-0.3005,-0.2785,-0.286,-0.2605,-0.011
4.502,-0.0275,-0.107,-0.0795,0.067,0.026,-0.093,-0.303,-0.306,-0.282,-0.29,-0.259,-0.014
4.503,-0.045,-0.0995,-0.0545,0.072,0.005,-0.077,-0.297,-0.305,-0.282,-0.2905,-0.2605,-0.0095
4.504,-0.048,-0.0825,-0.0345,0.065,-0.0065,-0.0585,-0.302,-0.2985,-0.2735,-0.285,-0.258,-0.004
4.505,-0.0405,-0.09,-0.049,0.065,0.0045,-0.0695,-0.3025,-0.301,-0.279,-0.2905,-0.259,-0.0095
4.506,-0.0415,-0.095,-0.0535,0.068,0.006,-0.074,-0.3,-0.3045,-0.286,-0.294,-0.26,-0.006
4.507,-0.0425,-0.09,-0.048,0.066,0.003,-0.069,-0.307,-0.307,-0.29,-0.2955,-0.26,-0.0065
4.508,-0.0415,-0.0825,-0.041,0.062,0.0,-0.0615,-0.3105,-0.315,-0.2995,-0.303,-0.271,-0.008
4.509,-0.034,-0.0765,-0.0425,0.0545,0.0045,-0.059,-0.312,-0.311,-0.2935,-0.2995,-0.2615,-0.019
4.51,-0.036,-0.0845,-0.048,0.06,0.006,-0.066,-0.3085,-0.3095,-0.2935,-0.2995,-0.252,-0.0175
4.511,-0.0395,-0.0835,-0.044,0.061,0.0025,-0.0635,-0.306,-0.3115,-0.298,-0.303,-0.2545,0.0155
4.512,-0.034,-0.0765,-0.0425,0.055,0.0045,-0.059,-0.31,-0.311,-0.2985,-0.304,-0.2525,0.007
4.513,-0.0425,-0.075,-0.0325,0.0585,-0.005,-0.0535,-0.3125,-0.321,-0.3055,-0.3105,-0.258,-0.0075
4.514,-0.0535,-0.0595,-0.006,0.0565,-0.024,-0.0325,-0.3155,-0.319,-0.3055,-0.3125,-0.263,-0.009
4.515,-0.0525,-0.06,-0.0075,0.056,-0.0225,-0.0335,-0.3055,-0.3105,-0.3,-0.3085,-0.262,-0.009
4.516,-0.0425,-0.069,-0.0265,0.0555,-0.008,-0.0475,-0.3,-0.303,-0.2865,-0.2955,-0.255,-0.001
4.517,-0.043,-0.0725,-0.0295,0.0575,-0.007,-0.051,-0.307,-0.3015,-0.2825,-0.292,-0.258,-0.0065
4.518,-0.0415,-0.0795,-0.0375,0.0605,-0.002,-0.058,-0.3105,-0.3055,-0.2855,-0.297,-0.263,-0.0115
4.519,-0.037,-0.077,-0.0405,0.0565,0.002,-0.0585,-0.3055,-0.303,-0.2825,-0.295,-0.262,-0.011
4.52,-0.039,-0.074,-0.035,0.0565,-0.002,-0.0545,-0.3045,-0.308,-0.287,-0.2985,-0.2615,-0.0095
4.521,-0.035,-0.0705,-0.0355,0.0525,0.0005,-0.053,-0.3095,-0.314,-0.2945,-0.3065,-0.2675,-0.0175
4.522,-0.034,-0.08,-0.0465,0.0565,0.0065,-0.063,-0.306,-0.31,-0.2915,-0.3045,-0.2675,-0.0185
4.523,-0.0365,-0.1,-0.0635,0.068,0.0135,-0.0815,-0.298,-0.304,-0.2895,-0.299,-0.264,-0.0145
4.524,-0.0355,-0.1065,-0.0715,0.0705,0.0185,-0.089,-0.3045,-0.3055,-0.2935,-0.3015,-0.2655,-0.014
4.525,-0.0365,-0.088,-0.0515,0.062,0.0075,-0.0695,-0.3095,-0.312,-0.291,-0.304,-0.27,-0.0145
4.526,-0.0365,-0.0685,-0.032,0.052,-0.002,-0.05,-0.3075,-0.3145,-0.2945,-0.3055,-0.2755,-0.0215
4.527,-0.037,-0.0705,-0.034,0.0535,-0.0015,-0.052,-0.315,-0.321,-0.3015,-0.308,-0.274,-0.0255
4.528,-0.05,-0.0805,-0.0305,0.065,-0.01,-0.055,-0.3105,-0.3185,-0.3,-0.3085,-0.2815,-0.0285
4.529,-0.048,-0.091,-0.043,0.069,-0.0025,-0.0665,-0.306,-0.306,-0.2915,-0.3015,-0.276,-0.019
4.53,-0.037,-0.0965,-0.0595,0.0665,0.0115,-0.0775,-0.3065,-0.3055,-0.291,-0.301,-0.268,-0.0145
4.531,-0.043,-0.0975,-0.0545,0.07,0.006,-0.076,-0.3075,-0.311,-0.2935,-0.3025,-0.27,-0.017
4.532,-0.0405,-0.0965,-0.056,0.068,0.0075,-0.076,-0.3035,-0.304,-0.2855,-0.2965,-0.267,-0.013
4.533,-0.0355,-0.092,-0.0565,0.0635,0.0105,-0.074,-0.29,-0.294,-0.2835,-0.296,-0.268,-0.01
4.534,-0.037,-0.088,-0.051,0.062,0.007,-0.069,-0.2935,-0.2985,-0.2885,-0.296,-0.271,-0.0105
4.535,-0.0335,-0.083,-0.0495,0.058,0.0085,-0.066,-0.3025,-0.3045,-0.292,-0.2995,-0.276,-0.018
4.536,-0.037,-0.081,-0.044,0.059,0.0035,-0.0625,-0.306,-0.311,-0.3005,-0.307,-0.277,-0.017
4.537,-0.032,-0.079,-0.047,0.055,0.0075,-0.063,-0.3075,-0.3145,-0.311,-0.321,-0.2805,-0.0195
4.538,-0.031,-0.0785,-0.0475,0.0545,0.008,-0.0625,-0.302,-0.314,-0.3075,-0.3175,-0.278,-0.018
4.539,-0.0475,-0.0805,-0.033,0.064,-0.0075,-0.0565,-0.299,-0.313,-0.3015,-0.3095,-0.2755,-0.014
4.54,-0.0515,-0.0885,-0.037,0.0695,-0.007,-0.0625,-0.2995,-0.312,-0.302,-0.312,-0.2805,-0.019
4.541,-0.049,-0.085,-0.036,0.0665,-0.0065,-0.06,-0.299,-0.3125,-0.298,-0.3085,-0.277,-0.0155
4.542,-0.0415,-0.0825,-0.041,0.0615,0.0,-0.0615,-0.301,-0.31,-0.293,-0.3085,-0.2755,-0.0115
4.543,-0.042,-0.107,-0.0655,0.0745,0.012,-0.086,-0.293,-0.306,-0.292,-0.3075,-0.2745,-0.013
4.544,-0.0385,-0.1,-0.0615,0.069,0.0115,-0.0805,-0.292,-0.303,-0.289,-0.303,-0.273,-0.0135
4.545,-0.021,-0.072,-0.051,0.046,0.015,-0.0615,-0.3,-0.3055,-0.2895,-0.3035,-0.2755,-0.0185
4.546,-0.0145,-0.0705,-0.0565,0.0425,0.021,-0.0635,-0.2985,-0.3075,-0.2925,-0.3065,-0.2745,-0.0175
4.547,-0.0155,-0.084,-0.0685,0.0495,0.0265,-0.076,-0.2985,-0.3055,-0.291,-0.3065,-0.2725,-0.0135
4.548,-0.0245,-0.095,-0.0705,0.0595,0.023,-0.0825,-0.295,-0.3035,-0.2905,-0.305,-0.2705,-0.013
4.549,-0.0195,-0.094,-0.0745,0.0565,0.0275,-0.084,-0.2965,-0.3055,-0.2915,-0.3065,-0.27,-0.01
4.55,-0.022,-0.093,-0.0705,0.0575,0.024,-0.0815,-0.297,-0.3045,-0.29,-0.305,-0.2695,-0.009
4.551,-0.0225,-0.086,-0.0635,0.054,0.0205,-0.0745,-0.2955,-0.3005,-0.287,-0.303,-0.266,-0.0075
4.552,-0.0105,-0.081,-0.0705,0.0455,0.03,-0.0755,-0.2955,-0.3055,-0.2885,-0.3035,-0.265,-0.005
4.553,-0.0245,-0.0765,-0.052,0.05,0.014,-0.064,-0.2905,-0.304,-0.2875,-0.301,-0.26,-0.0005
4.554,-0.0345,-0.0685,-0.034,0.0515,0.0,-0.0515,-0.289,-0.301,-0.284,-0.2975,-0.263,-0.0005
4.555,-0.0435,-0.071,-0.0275,0.057,-0.008,-0.049,-0.2875,-0.302,-0.282,-0.2935,-0.261,0.003
4.556,-0.0425,-0.062,-0.0195,0.052,-0.0115,-0.0405,-0.2835,-0.2965,-0.276,-0.2875,-0.254,0.0065
4.557,-0.0295,-0.045,-0.0155,0.037,-0.007,-0.03,-0.28,-0.2925,-0.2715,-0.2825,-0.2545,0.0095
4.558,-0.022,-0.032,-0.01,0.0265,-0.006,-0.0205,-0.2815,-0.293,-0.271,-0.285,-0.2575,0.007
4.559,-0.0155,-0.0315,-0.016,0.023,0.0,-0.0235,-0.2785,-0.291,-0.27,-0.285,-0.2605,0.0015
4.56,-0.0245,-0.0475,-0.023,0.0355,-0.0005,-0.035,-0.275,-0.2885,-0.268,-0.2795,-0.253,0.01
4.561,-0.026,-0.0545,-0.0285,0.04,0.001,-0.041,-0.278,-0.286,-0.2645,-0.2775,-0.253,0.012
4.562,-0.0255,-0.0505,-0.0245,0.0375,0.0,-0.0375,-0.2705,-0.282,-0.2655,-0.2775,-0.2555,0.0015
4.563,-0.0395,-0.0455,-0.0055,0.0425,-0.017,-0.0255,-0.278,-0.289,-0.2695,-0.283,-0.263,-0.01
4.564,-0.038,-0.046,-0.0075,0.0415,-0.015,-0.0265,-0.2825,-0.2855,-0.2665,-0.281,-0.26,0.0005
4.565,-0.0315,-0.036,-0.0045,0.0335,-0.0135,-0.02,-0.273,-0.279,-0.2605,-0.272,-0.2455,0.01
