time ,I,II,III,AVR,AVL,AVF,V1,V2,V3,V4,V5,V6
8.294,-0.007,-0.011,-0.004,0.009,-0.001,-0.008,0.0,-0.01,-0.013,-0.006,-0.02,-0.055
8.296,-0.012,-0.008,0.004,0.01,-0.008,-0.001,0.0,-0.01,-0.016,-0.003,-0.02,-0.055
8.298,-0.017,-0.015,0.002,0.015,-0.009,-0.006,-0.001,-0.01,-0.015,0.0,-0.02,-0.055
8.3,-0.02,-0.04,-0.02,0.03,0.0,-0.03,-0.005,-0.01,-0.015,0.0,-0.02,-0.055
8.302,-0.011,-0.049,-0.038,0.03,0.014,-0.044,-0.005,-0.014,-0.015,0.0,-0.02,-0.055
8.304,-0.016,-0.054,-0.038,0.035,0.011,-0.046,-0.008,-0.015,-0.015,0.003,-0.02,-0.055
8.306,-0.019,-0.054,-0.035,0.037,0.008,-0.044,-0.011,-0.015,-0.015,0.006,-0.02,-0.055
8.308,-0.015,-0.049,-0.034,0.032,0.01,-0.041,-0.009,-0.015,-0.014,0.005,-0.019,-0.055
8.31,-0.015,-0.045,-0.03,0.03,0.008,-0.037,-0.005,-0.015,-0.01,0.005,-0.015,-0.055
8.312,-0.01,-0.041,-0.03,0.025,0.01,-0.035,-0.005,-0.015,-0.01,0.005,-0.015,-0.055
8.314,-0.013,-0.04,-0.027,0.027,0.007,-0.033,-0.005,-0.014,-0.01,0.002,-0.015,-0.055
8.316,-0.014,-0.039,-0.025,0.027,0.006,-0.031,-0.005,-0.017,-0.01,0.0,-0.015,-0.055
8.318,-0.009,-0.034,-0.025,0.022,0.008,-0.029,-0.005,-0.02,-0.01,-0.001,-0.015,-0.055
8.32,-0.01,-0.03,-0.02,0.02,0.005,-0.025,-0.005,-0.02,-0.01,-0.005,-0.015,-0.055
8.322,-0.015,-0.03,-0.015,0.023,0.0,-0.022,-0.005,-0.02,-0.01,-0.005,-0.015,-0.055
8.324,-0.012,-0.028,-0.015,0.021,0.002,-0.021,-0.005,-0.02,-0.01,-0.004,-0.015,-0.055
8.326,-0.009,-0.022,-0.013,0.016,0.003,-0.018,-0.005,-0.02,-0.01,-0.007,-0.015,-0.055
8.328,-0.011,-0.02,-0.009,0.015,-0.001,-0.014,-0.005,-0.021,-0.01,-0.01,-0.015,-0.055
8.33,-0.015,-0.02,-0.005,0.018,-0.005,-0.012,-0.005,-0.025,-0.01,-0.01,-0.015,-0.055
8.332,-0.014,-0.016,-0.002,0.015,-0.005,-0.009,-0.005,-0.025,-0.01,-0.01,-0.015,-0.055
8.334,0.009,-0.014,-0.024,0.003,0.017,-0.019,-0.002,-0.025,-0.011,-0.013,-0.015,-0.055
8.336,0.023,-0.016,-0.038,-0.003,0.031,-0.027,0.001,-0.025,-0.008,-0.016,-0.015,-0.055
8.338,0.02,-0.014,-0.034,-0.002,0.028,-0.024,0.0,-0.025,-0.005,-0.015,-0.015,-0.055
8.34,0.02,-0.015,-0.035,-0.002,0.028,-0.025,0.0,-0.025,-0.005,-0.015,-0.015,-0.055
8.342,0.005,-0.03,-0.035,0.013,0.02,-0.033,0.0,-0.025,-0.005,-0.019,-0.015,-0.055
8.344,-0.012,-0.047,-0.035,0.03,0.012,-0.04,0.0,-0.028,-0.005,-0.02,-0.015,-0.055
8.346,-0.014,-0.049,-0.035,0.032,0.011,-0.042,0.0,-0.031,-0.005,-0.022,-0.015,-0.055
8.348,-0.009,-0.044,-0.035,0.027,0.013,-0.04,0.0,-0.03,-0.005,-0.026,-0.015,-0.055
8.35,-0.01,-0.045,-0.035,0.028,0.013,-0.04,0.0,-0.03,-0.005,-0.025,-0.015,-0.055
8.352,-0.01,-0.045,-0.035,0.028,0.013,-0.04,0.0,-0.03,-0.005,-0.025,-0.015,-0.055
8.354,-0.011,-0.045,-0.035,0.029,0.013,-0.04,0.0,-0.03,-0.005,-0.028,-0.015,-0.058
8.356,-0.007,-0.043,-0.036,0.026,0.015,-0.039,0.0,-0.03,-0.005,-0.031,-0.015,-0.061
8.358,-0.006,-0.04,-0.033,0.023,0.014,-0.036,0.0,-0.03,-0.005,-0.03,-0.015,-0.059
8.36,-0.005,-0.04,-0.035,0.023,0.015,-0.037,0.0,-0.03,-0.005,-0.03,-0.015,-0.06
8.362,0.023,-0.04,-0.063,0.009,0.043,-0.051,0.004,-0.034,-0.004,-0.034,-0.013,-0.069
8.364,0.005,-0.041,-0.045,0.018,0.025,-0.043,0.005,-0.035,-0.01,-0.035,-0.028,-0.068
8.366,-0.042,-0.038,0.004,0.04,-0.023,-0.017,0.005,-0.035,-0.018,-0.035,-0.035,-0.064
8.368,-0.059,-0.035,0.025,0.046,-0.042,-0.005,0.005,-0.035,-0.019,-0.034,-0.029,-0.065
8.37,-0.04,-0.035,0.005,0.037,-0.022,-0.015,0.005,-0.035,-0.015,-0.03,-0.03,-0.065
8.372,-0.028,-0.035,-0.007,0.031,-0.01,-0.021,0.005,-0.035,-0.015,-0.03,-0.03,-0.065
8.374,-0.014,-0.035,-0.021,0.024,0.004,-0.027,0.005,-0.035,-0.015,-0.03,-0.03,-0.065
8.376,0.003,-0.035,-0.038,0.017,0.021,-0.036,0.005,-0.035,-0.015,-0.03,-0.03,-0.065
8.378,0.011,-0.034,-0.045,0.012,0.028,-0.04,0.005,-0.036,-0.015,-0.03,-0.029,-0.065
8.38,0.01,-0.03,-0.04,0.01,0.025,-0.035,0.005,-0.04,-0.015,-0.03,-0.025,-0.065
8.382,0.01,-0.03,-0.04,0.01,0.025,-0.035,0.005,-0.04,-0.015,-0.03,-0.025,-0.065
8.384,0.01,-0.03,-0.04,0.01,0.025,-0.035,0.005,-0.04,-0.015,-0.031,-0.025,-0.065
8.386,0.01,-0.03,-0.04,0.01,0.025,-0.035,0.006,-0.04,-0.015,-0.028,-0.025,-0.065
8.388,0.01,-0.029,-0.039,0.01,0.025,-0.034,0.003,-0.04,-0.015,-0.025,-0.025,-0.065
8.39,0.01,-0.025,-0.035,0.008,0.023,-0.03,-0.005,-0.04,-0.015,-0.025,-0.025,-0.065
8.392,0.01,-0.025,-0.035,0.008,0.023,-0.03,-0.009,-0.04,-0.015,-0.025,-0.025,-0.061
8.394,0.01,-0.025,-0.035,0.008,0.023,-0.03,-0.016,-0.04,-0.016,-0.025,-0.022,-0.06
8.396,0.01,-0.025,-0.035,0.008,0.023,-0.03,-0.023,-0.04,-0.013,-0.025,-0.019,-0.06
8.398,0.01,-0.025,-0.035,0.008,0.023,-0.03,-0.024,-0.039,-0.01,-0.025,-0.02,-0.06
8.4,0.01,-0.025,-0.035,0.008,0.023,-0.03,-0.02,-0.035,-0.01,-0.025,-0.02,-0.06
8.402,0.01,-0.021,-0.031,0.005,0.02,-0.026,-0.02,-0.035,-0.01,-0.025,-0.02,-0.06
8.404,0.01,-0.02,-0.03,0.005,0.02,-0.025,-0.02,-0.035,-0.01,-0.022,-0.021,-0.06
8.406,0.01,-0.02,-0.03,0.005,0.02,-0.025,-0.02,-0.035,-0.01,-0.019,-0.018,-0.06
8.408,0.01,-0.02,-0.03,0.005,0.02,-0.025,-0.02,-0.034,-0.01,-0.02,-0.015,-0.06
8.41,0.01,-0.02,-0.03,0.005,0.02,-0.025,-0.02,-0.03,-0.01,-0.02,-0.015,-0.06
8.412,0.006,-0.02,-0.026,0.008,0.016,-0.022,-0.02,-0.03,-0.01,-0.02,-0.015,-0.06
8.414,0.005,-0.02,-0.025,0.008,0.015,-0.022,-0.02,-0.03,-0.01,-0.02,-0.015,-0.06
8.416,0.005,-0.02,-0.025,0.008,0.015,-0.022,-0.02,-0.03,-0.01,-0.02,-0.015,-0.06
8.418,0.005,-0.02,-0.025,0.008,0.015,-0.022,-0.02,-0.029,-0.01,-0.02,-0.015,-0.059
8.42,0.005,-0.02,-0.025,0.008,0.015,-0.022,-0.02,-0.025,-0.01,-0.02,-0.015,-0.055
8.422,0.005,-0.02,-0.025,0.008,0.015,-0.022,-0.016,-0.025,-0.01,-0.02,-0.023,-0.055
8.424,0.003,-0.02,-0.023,0.008,0.013,-0.022,-0.015,-0.025,-0.007,-0.023,-0.029,-0.055
8.426,-0.005,-0.02,-0.015,0.013,0.005,-0.017,-0.015,-0.025,-0.004,-0.026,-0.03,-0.055
8.428,0.0,-0.02,-0.02,0.011,0.01,-0.019,-0.015,-0.025,-0.005,-0.025,-0.03,-0.055
8.43,0.025,-0.02,-0.045,-0.002,0.035,-0.032,-0.015,-0.025,-0.005,-0.025,-0.03,-0.055
8.432,0.018,-0.02,-0.038,0.001,0.028,-0.029,-0.015,-0.021,-0.005,-0.025,-0.03,-0.055
8.434,0.011,-0.02,-0.031,0.005,0.021,-0.025,-0.015,-0.02,-0.002,-0.022,-0.03,-0.052
8.436,0.006,-0.02,-0.026,0.007,0.016,-0.023,-0.015,-0.02,0.001,-0.019,-0.03,-0.049
8.438,-0.001,-0.02,-0.019,0.011,0.009,-0.019,-0.015,-0.02,0.0,-0.02,-0.03,-0.05
8.44,-0.005,-0.02,-0.015,0.013,0.005,-0.017,-0.015,-0.02,0.0,-0.02,-0.03,-0.05
8.442,-0.013,-0.02,-0.007,0.017,-0.003,-0.013,-0.016,-0.016,0.0,-0.016,-0.03,-0.05
8.444,-0.021,-0.021,0.0,0.021,-0.01,-0.01,-0.009,-0.015,-0.001,-0.015,-0.03,-0.05
8.446,-0.012,-0.016,-0.004,0.015,-0.004,-0.01,-0.003,-0.015,0.002,-0.015,-0.03,-0.05
8.448,0.011,-0.009,-0.019,0.0,0.015,-0.013,0.002,-0.015,0.005,-0.015,-0.03,-0.049
8.45,0.03,0.0,-0.03,-0.015,0.03,-0.015,0.01,-0.015,0.005,-0.015,-0.03,-0.045
8.452,0.044,0.022,-0.022,-0.033,0.033,-0.001,0.015,-0.015,0.005,-0.011,-0.03,-0.045
8.454,0.038,0.021,-0.017,-0.029,0.027,0.002,0.012,-0.018,0.004,-0.01,-0.03,-0.045
8.456,0.023,0.012,-0.011,-0.017,0.017,0.0,0.01,-0.022,0.007,-0.01,-0.03,-0.045
8.458,0.012,0.009,-0.004,-0.01,0.008,0.002,0.009,-0.026,0.01,-0.01,-0.03,-0.045
8.46,0.0,0.0,0.0,0.0,0.0,0.0,0.005,-0.03,0.01,-0.01,-0.03,-0.045
8.462,-0.014,-0.006,0.008,0.01,-0.01,0.001,0.005,-0.035,0.01,-0.006,-0.03,-0.045
8.464,-0.009,0.005,0.014,0.002,-0.011,0.009,0.002,-0.033,0.01,-0.004,-0.03,-0.042
8.466,0.01,0.026,0.016,-0.018,-0.004,0.021,0.0,-0.027,0.01,-0.006,-0.03,-0.038
8.468,0.021,0.035,0.014,-0.028,0.003,0.024,-0.001,-0.025,0.009,-0.004,-0.03,-0.034
8.47,0.01,0.025,0.015,-0.018,-0.003,0.02,-0.005,-0.025,0.005,0.0,-0.03,-0.03
8.472,-0.014,0.021,0.035,-0.003,-0.025,0.028,-0.005,-0.021,0.001,0.0,-0.03,-0.026
8.474,-0.031,0.014,0.045,0.008,-0.038,0.029,-0.008,-0.016,0.0,0.0,-0.03,-0.021
8.476,-0.037,0.008,0.045,0.014,-0.041,0.026,-0.01,-0.015,-0.001,0.0,-0.03,-0.021
8.478,-0.041,0.004,0.045,0.018,-0.044,0.024,-0.011,-0.014,-0.006,0.001,-0.03,-0.018
8.48,-0.05,-0.005,0.045,0.027,-0.047,0.02,-0.02,-0.005,-0.01,0.005,-0.03,-0.005
8.482,-0.057,-0.012,0.045,0.034,-0.051,0.016,-0.029,0.003,-0.011,0.005,-0.022,0.003
8.484,-0.036,0.009,0.045,0.013,-0.041,0.027,-0.028,0.011,-0.002,0.005,-0.016,0.014
8.486,-0.008,0.037,0.045,-0.015,-0.027,0.041,-0.023,0.019,0.011,0.004,-0.013,0.024
8.488,0.018,0.063,0.045,-0.041,-0.014,0.054,-0.019,0.027,0.023,0.006,-0.009,0.034
8.49,0.045,0.09,0.045,-0.068,0.0,0.067,-0.015,0.035,0.035,0.015,-0.005,0.05
8.492,0.031,0.076,0.045,-0.054,-0.007,0.06,-0.011,0.04,0.048,0.024,-0.001,0.055
8.494,0.012,0.057,0.045,-0.035,-0.017,0.05,-0.006,0.038,0.048,0.022,0.004,0.055
8.496,-0.002,0.043,0.045,-0.021,-0.024,0.044,-0.005,0.033,0.043,0.02,0.004,0.056
8.498,-0.03,0.015,0.045,0.007,-0.038,0.03,-0.004,0.029,0.039,0.019,-0.002,0.054
8.5,-0.045,0.0,0.045,0.022,-0.045,0.022,0.0,0.025,0.035,0.015,-0.005,0.055
8.502,0.03,0.075,0.045,-0.053,-0.008,0.059,0.004,0.025,0.031,0.015,-0.001,0.084
8.504,0.05,0.095,0.045,-0.073,0.002,0.07,0.008,0.023,0.03,0.012,0.003,0.096
8.506,0.037,0.082,0.045,-0.06,-0.005,0.063,0.013,0.017,0.029,0.01,0.007,0.096
8.508,0.041,0.086,0.045,-0.064,-0.003,0.065,0.014,0.015,0.024,0.009,0.011,0.102
8.51,0.04,0.085,0.045,-0.063,-0.003,0.065,0.005,0.015,0.02,0.005,0.015,0.11
8.512,0.04,0.085,0.046,-0.063,-0.004,0.066,-0.003,0.011,0.016,0.005,0.019,0.114
8.514,0.042,0.082,0.04,-0.063,0.001,0.061,-0.011,0.007,0.012,0.002,0.023,0.118
8.516,0.049,0.079,0.03,-0.065,0.009,0.054,-0.019,0.003,0.008,-0.002,0.027,0.122
8.518,0.056,0.08,0.024,-0.069,0.016,0.052,-0.027,0.007,0.012,0.002,0.031,0.126
8.52,0.06,0.08,0.02,-0.07,0.02,0.05,-0.035,0.02,0.025,0.015,0.03,0.13
8.522,0.068,0.08,0.012,-0.074,0.028,0.046,-0.04,0.028,0.033,0.023,0.027,0.132
8.524,0.077,0.081,0.004,-0.079,0.037,0.042,-0.04,0.039,0.04,0.031,0.049,0.154
8.526,0.081,0.078,-0.003,-0.079,0.042,0.037,-0.04,0.049,0.051,0.039,0.061,0.168
8.528,0.079,0.075,-0.004,-0.076,0.041,0.035,-0.04,0.058,0.062,0.047,0.054,0.164
8.53,0.07,0.075,0.005,-0.073,0.032,0.04,-0.04,0.07,0.07,0.055,0.055,0.165
8.532,0.06,0.075,0.015,-0.068,0.022,0.045,-0.04,0.079,0.079,0.064,0.051,0.165
8.534,0.068,0.076,0.007,-0.072,0.03,0.041,-0.04,0.078,0.075,0.062,0.049,0.165
8.536,0.078,0.073,-0.005,-0.076,0.041,0.034,-0.04,0.073,0.067,0.06,0.051,0.165
8.538,0.081,0.07,-0.012,-0.075,0.046,0.029,-0.04,0.069,0.064,0.059,0.049,0.165
8.54,0.09,0.07,-0.02,-0.08,0.055,0.025,-0.04,0.065,0.06,0.055,0.045,0.165
8.542,0.1,0.07,-0.029,-0.085,0.065,0.02,-0.04,0.061,0.056,0.055,0.045,0.17
8.544,0.094,0.069,-0.025,-0.082,0.059,0.022,-0.04,0.057,0.052,0.052,0.042,0.168
8.546,0.09,0.073,-0.017,-0.081,0.053,0.028,-0.04,0.053,0.048,0.051,0.039,0.178
8.548,0.079,0.065,-0.014,-0.071,0.047,0.025,-0.04,0.049,0.043,0.048,0.04,0.19
8.55,0.04,0.03,-0.01,-0.035,0.025,0.01,-0.04,0.045,0.035,0.035,0.04,0.18
8.552,0.005,0.0,-0.005,-0.002,0.005,-0.002,-0.04,0.041,0.031,0.027,0.032,0.172
8.554,-0.005,-0.018,-0.013,0.011,0.005,-0.015,-0.04,0.036,0.024,0.019,0.024,0.164
8.556,-0.008,-0.033,-0.025,0.02,0.009,-0.028,-0.04,0.035,0.018,0.011,0.016,0.156
8.558,-0.008,-0.04,-0.032,0.024,0.012,-0.036,-0.04,0.034,0.013,0.003,0.008,0.148
8.56,0.005,-0.035,-0.04,0.015,0.023,-0.037,-0.04,0.03,0.005,-0.005,0.0,0.14
8.562,0.014,-0.035,-0.049,0.01,0.032,-0.041,-0.04,0.026,0.001,-0.013,-0.008,0.132
8.564,0.015,-0.036,-0.051,0.01,0.033,-0.043,-0.04,0.025,-0.003,-0.018,-0.016,0.127
8.566,0.017,-0.033,-0.05,0.008,0.034,-0.041,-0.04,0.024,-0.005,-0.022,-0.023,0.123
8.568,0.021,-0.03,-0.05,0.004,0.035,-0.04,-0.04,0.019,-0.006,-0.025,-0.025,0.119
8.57,0.02,-0.03,-0.05,0.005,0.035,-0.04,-0.04,0.015,-0.01,-0.025,-0.025,0.115
8.572,0.019,-0.03,-0.05,0.006,0.035,-0.04,-0.04,0.015,-0.01,-0.029,-0.029,0.111
8.574,0.024,-0.027,-0.051,0.002,0.037,-0.038,-0.04,0.015,-0.009,-0.03,-0.03,0.11
8.576,0.024,-0.024,-0.048,0.0,0.037,-0.036,-0.04,0.015,-0.012,-0.031,-0.03,0.109
8.578,0.028,-0.026,-0.054,-0.001,0.041,-0.039,-0.039,0.015,-0.015,-0.036,-0.03,0.104
8.58,0.045,-0.025,-0.07,-0.01,0.058,-0.047,-0.035,0.015,-0.015,-0.04,-0.03,0.1
8.582,0.046,-0.021,-0.067,-0.012,0.057,-0.044,-0.035,0.015,-0.015,-0.04,-0.03,0.096
8.584,0.011,-0.053,-0.064,0.022,0.037,-0.058,-0.036,0.015,-0.018,-0.043,-0.03,0.091
8.586,-0.007,-0.073,-0.066,0.04,0.029,-0.069,-0.033,0.015,-0.021,-0.046,-0.03,0.09
8.588,0.0,-0.064,-0.064,0.032,0.033,-0.064,-0.03,0.015,-0.02,-0.044,-0.03,0.089
8.59,-0.005,-0.065,-0.06,0.035,0.028,-0.062,-0.03,0.015,-0.02,-0.04,-0.03,0.085
8.592,-0.001,-0.061,-0.06,0.031,0.029,-0.06,-0.03,0.015,-0.024,-0.04,-0.028,0.08
8.594,0.001,-0.059,-0.061,0.029,0.031,-0.06,-0.03,0.015,-0.025,-0.04,-0.042,0.08
8.596,-0.003,-0.061,-0.058,0.032,0.028,-0.059,-0.028,0.015,-0.025,-0.04,-0.054,0.078
8.598,-0.005,-0.059,-0.055,0.032,0.025,-0.056,-0.025,0.015,-0.024,-0.04,-0.055,0.075
8.6,0.0,-0.055,-0.055,0.028,0.028,-0.055,-0.025,0.015,-0.02,-0.04,-0.055,0.075
8.602,0.001,-0.055,-0.055,0.027,0.029,-0.055,-0.025,0.015,-0.015,-0.04,-0.055,0.071
8.604,-0.004,-0.056,-0.052,0.03,0.025,-0.053,-0.022,0.015,-0.015,-0.041,-0.055,0.07
8.606,-0.004,-0.053,-0.049,0.028,0.023,-0.051,-0.02,0.014,-0.013,-0.038,-0.055,0.069
8.608,0.001,-0.05,-0.05,0.024,0.026,-0.05,-0.02,0.016,-0.01,-0.035,-0.055,0.064
8.61,0.0,-0.05,-0.05,0.025,0.025,-0.05,-0.02,0.025,-0.01,-0.035,-0.055,0.06
8.612,-0.005,-0.05,-0.046,0.028,0.021,-0.048,-0.021,0.033,-0.006,-0.035,-0.055,0.06
8.614,-0.003,-0.047,-0.044,0.025,0.021,-0.045,-0.012,0.042,-0.001,-0.035,-0.055,0.057
8.616,0.001,-0.044,-0.046,0.022,0.024,-0.045,0.001,0.046,0.0,-0.035,-0.055,0.055
8.618,-0.002,-0.045,-0.044,0.024,0.022,-0.044,0.013,0.064,0.001,-0.034,-0.056,0.054
8.62,0.0,-0.045,-0.045,0.023,0.023,-0.045,0.025,0.11,0.005,-0.035,-0.055,0.05
8.622,0.021,-0.047,-0.069,0.013,0.045,-0.058,0.031,0.145,0.001,-0.039,-0.042,0.049
8.624,-0.009,-0.058,-0.049,0.034,0.02,-0.053,0.056,0.198,0.037,-0.005,-0.038,0.057
8.626,-0.019,-0.02,-0.002,0.02,-0.009,-0.011,0.079,0.261,0.107,0.041,-0.01,0.075
8.628,0.045,0.066,0.021,-0.055,0.011,0.043,0.095,0.32,0.184,0.09,0.043,0.103
8.63,0.12,0.13,0.01,-0.125,0.055,0.07,0.11,0.38,0.265,0.165,0.09,0.14
8.632,0.158,0.16,0.002,-0.159,0.078,0.08,0.095,0.422,0.354,0.25,0.149,0.171
8.634,0.191,0.185,-0.007,-0.188,0.098,0.088,0.081,0.415,0.432,0.324,0.214,0.213
8.636,0.244,0.232,-0.012,-0.238,0.127,0.11,0.049,0.401,0.493,0.4,0.289,0.271
8.638,0.305,0.278,-0.027,-0.291,0.166,0.125,-0.021,0.38,0.541,0.478,0.37,0.336
8.64,0.365,0.295,-0.07,-0.33,0.217,0.112,-0.11,0.31,0.57,0.54,0.445,0.4
8.642,0.442,0.331,-0.111,-0.386,0.276,0.11,-0.188,0.223,0.562,0.59,0.511,0.461
8.644,0.505,0.396,-0.109,-0.45,0.307,0.144,-0.25,0.126,0.562,0.622,0.56,0.51
8.646,0.554,0.425,-0.128,-0.49,0.341,0.148,-0.327,0.008,0.531,0.601,0.583,0.55
8.648,0.594,0.448,-0.146,-0.521,0.369,0.151,-0.397,-0.14,0.454,0.575,0.611,0.6
8.65,0.605,0.47,-0.135,-0.537,0.37,0.167,-0.44,-0.325,0.315,0.535,0.62,0.64
8.652,0.556,0.317,-0.239,-0.436,0.397,0.038,-0.531,-0.557,0.032,0.309,0.488,0.604
8.654,0.46,0.233,-0.227,-0.347,0.343,0.003,-0.614,-0.849,-0.216,0.125,0.401,0.556
8.656,0.351,0.209,-0.141,-0.28,0.246,0.034,-0.671,-1.153,-0.379,0.007,0.353,0.53
8.658,0.261,0.164,-0.097,-0.212,0.179,0.033,-0.698,-1.343,-0.478,-0.082,0.29,0.525
8.66,0.2,0.125,-0.075,-0.162,0.137,0.025,-0.7,-1.36,-0.53,-0.135,0.235,0.515
8.662,0.139,0.089,-0.05,-0.114,0.094,0.019,-0.704,-1.334,-0.595,-0.213,0.179,0.472
8.664,0.089,0.051,-0.039,-0.069,0.064,0.006,-0.668,-1.254,-0.604,-0.258,0.124,0.429
8.666,0.037,0.009,-0.028,-0.023,0.033,-0.009,-0.614,-1.149,-0.593,-0.284,0.065,0.39
8.668,0.01,-0.02,-0.03,0.005,0.02,-0.025,-0.57,-1.059,-0.584,-0.3,0.023,0.35
8.67,0.03,-0.03,-0.06,0.0,0.045,-0.045,-0.54,-0.98,-0.545,-0.29,0.015,0.315
8.672,0.032,-0.039,-0.071,0.004,0.052,-0.055,-0.514,-0.884,-0.512,-0.288,0.008,0.287
8.674,0.059,-0.036,-0.094,-0.011,0.076,-0.065,-0.466,-0.756,-0.448,-0.264,-0.004,0.258
8.676,0.065,-0.025,-0.09,-0.02,0.078,-0.058,-0.406,-0.63,-0.378,-0.229,-0.015,0.235
8.678,0.023,-0.028,-0.05,0.003,0.037,-0.039,-0.352,-0.524,-0.32,-0.205,-0.021,0.223
8.68,-0.02,-0.045,-0.025,0.033,0.003,-0.035,-0.305,-0.43,-0.265,-0.19,-0.03,0.21
8.682,-0.037,-0.056,-0.02,0.046,-0.009,-0.038,-0.261,-0.362,-0.232,-0.174,-0.053,0.176
8.684,-0.055,-0.077,-0.022,0.066,-0.016,-0.049,-0.213,-0.29,-0.201,-0.155,-0.078,0.134
8.686,-0.071,-0.086,-0.015,0.079,-0.028,-0.05,-0.156,-0.226,-0.17,-0.134,-0.085,0.115
8.688,-0.058,-0.078,-0.021,0.069,-0.019,-0.049,-0.112,-0.178,-0.143,-0.116,-0.079,0.115
8.69,-0.025,-0.075,-0.05,0.05,0.013,-0.062,-0.09,-0.13,-0.115,-0.105,-0.08,0.11
8.692,-0.023,-0.071,-0.047,0.047,0.012,-0.058,-0.069,-0.086,-0.084,-0.097,-0.08,0.106
8.694,-0.026,-0.07,-0.044,0.048,0.009,-0.057,-0.061,-0.041,-0.048,-0.086,-0.08,0.102
8.696,-0.025,-0.069,-0.044,0.047,0.009,-0.056,-0.058,-0.018,-0.03,-0.076,-0.08,0.098
8.698,-0.024,-0.064,-0.039,0.044,0.008,-0.051,-0.054,-0.014,-0.03,-0.067,-0.08,0.094
8.7,-0.02,-0.06,-0.04,0.04,0.01,-0.05,-0.05,-0.005,-0.03,-0.055,-0.08,0.09
8.702,-0.02,-0.06,-0.041,0.04,0.01,-0.05,-0.046,0.003,-0.026,-0.047,-0.08,0.086
8.704,-0.021,-0.058,-0.037,0.04,0.008,-0.047,-0.042,0.011,-0.024,-0.042,-0.08,0.085
8.706,-0.017,-0.052,-0.035,0.036,0.009,-0.043,-0.038,0.019,-0.026,-0.056,-0.08,0.085
8.708,-0.016,-0.05,-0.034,0.033,0.009,-0.042,-0.033,0.026,-0.024,-0.071,-0.079,0.085
8.71,-0.02,-0.05,-0.03,0.035,0.005,-0.04,-0.025,0.035,-0.02,-0.06,-0.075,0.085
8.712,-0.016,-0.046,-0.03,0.031,0.008,-0.038,-0.021,0.056,-0.02,-0.055,-0.075,0.081
8.714,-0.017,-0.045,-0.028,0.031,0.006,-0.036,-0.014,0.065,-0.021,-0.053,-0.075,0.08
8.716,-0.007,-0.045,-0.038,0.026,0.016,-0.041,-0.008,0.066,-0.018,-0.046,-0.075,0.08
8.718,0.007,-0.045,-0.052,0.019,0.03,-0.048,-0.003,0.071,-0.015,-0.038,-0.075,0.08
8.72,0.005,-0.045,-0.05,0.02,0.028,-0.047,0.005,0.075,-0.015,-0.035,-0.075,0.08
8.722,0.009,-0.041,-0.05,0.016,0.029,-0.045,0.01,0.075,-0.015,-0.032,-0.075,0.076
8.724,0.011,-0.04,-0.05,0.015,0.03,-0.045,0.01,0.078,-0.012,-0.024,-0.075,0.075
8.726,0.01,-0.04,-0.05,0.015,0.03,-0.045,0.01,0.081,-0.009,-0.035,-0.075,0.075
8.728,0.01,-0.04,-0.05,0.015,0.03,-0.045,0.01,0.08,-0.01,-0.051,-0.075,0.075
8.73,0.01,-0.04,-0.05,0.015,0.03,-0.045,0.01,0.08,-0.01,-0.045,-0.075,0.075
8.732,0.014,-0.036,-0.05,0.011,0.033,-0.042,0.01,0.08,-0.006,-0.044,-0.071,0.075
8.734,0.015,-0.035,-0.05,0.01,0.033,-0.042,0.01,0.08,-0.005,-0.045,-0.067,0.072
8.736,0.015,-0.035,-0.05,0.01,0.033,-0.042,0.01,0.08,-0.005,-0.045,-0.063,0.069
8.738,0.015,-0.035,-0.05,0.01,0.033,-0.042,0.011,0.08,-0.005,-0.045,-0.059,0.07
8.74,0.015,-0.035,-0.05,0.01,0.033,-0.042,0.015,0.08,-0.005,-0.045,-0.055,0.07
8.742,0.015,-0.035,-0.05,0.01,0.033,-0.042,0.015,0.08,-0.001,-0.045,-0.051,0.07
8.744,0.018,-0.032,-0.05,0.007,0.034,-0.041,0.015,0.08,0.0,-0.045,-0.05,0.067
8.746,0.021,-0.029,-0.05,0.004,0.035,-0.04,0.015,0.08,0.0,-0.045,-0.048,0.064
8.748,0.02,-0.03,-0.05,0.005,0.035,-0.04,0.016,0.08,0.0,-0.045,-0.045,0.065
8.75,0.02,-0.03,-0.05,0.005,0.035,-0.04,0.02,0.08,0.0,-0.045,-0.045,0.065
8.752,0.02,-0.03,-0.05,0.005,0.035,-0.04,0.02,0.08,0.004,-0.045,-0.045,0.065
8.754,0.023,-0.027,-0.05,0.002,0.037,-0.038,0.02,0.08,0.005,-0.046,-0.045,0.066
8.756,0.026,-0.024,-0.05,-0.001,0.038,-0.037,0.02,0.08,0.005,-0.043,-0.045,0.063
8.758,0.025,-0.025,-0.05,0.0,0.038,-0.037,0.021,0.08,0.005,-0.04,-0.045,0.06
8.76,0.025,-0.025,-0.05,0.0,0.038,-0.037,0.025,0.08,0.005,-0.04,-0.045,0.06
8.762,0.026,-0.025,-0.051,0.0,0.039,-0.038,0.025,0.08,0.005,-0.04,-0.045,0.06
8.764,0.015,-0.024,-0.039,0.005,0.027,-0.031,0.025,0.08,0.008,-0.04,-0.042,0.06
8.766,-0.022,-0.03,-0.009,0.027,-0.006,-0.02,0.025,0.08,0.011,-0.04,-0.039,0.06
